Date,Station ID,Latitude,Longitude,CO_subAQI,NO2_subAQI,O3_subAQI,PM2.5_subAQI,SO2_subAQI,AQI,date,MeanTemp,TotalPrecip,MaxTemp,MinTemp,TotalRain,SnowOnGround,MaxGustSpd,wx_n,TempRange,TotalTraffic,tr_n
2023-07-08,48006,44.044306,-79.48325,,3.0,34.0,39.0,,39.0,2023-07-08,,,,,,,,,,1095.0,3.0
2023-07-08,49005,45.338261,-80.039269,,3.0,31.0,28.0,,31.0,2023-07-08,18.6,1.3,23.6,13.7,,,,1.0,9.900000000000002,107.0,3.0
2023-07-08,49010,45.224278,-78.932944,,,31.0,27.0,,31.0,2023-07-08,,,,,,,,,,,
2023-07-08,51001,45.434333,-75.676,,4.0,42.0,39.0,,42.0,2023-07-08,23.5,0.0,27.0,20.0,,,36.0,1.0,7.0,7014.0,14.0
2023-07-08,52023,44.219953,-76.521143,,2.0,34.0,34.0,,34.0,2023-07-08,19.25,0.0,24.35,14.1,,,32.0,3.0,10.250000000000002,1684.0,25.0
2023-07-08,54012,44.150528,-77.3955,,5.0,36.0,43.0,,43.0,2023-07-08,18.85,0.0,25.05,12.6,0.0,0.0,,2.0,12.450000000000001,0.0,5.0
2023-07-08,56051,45.017976,-74.735339,,3.0,41.0,38.0,,41.0,2023-07-08,24.0,0.0,29.0,19.0,0.0,0.0,,1.0,10.0,234.0,3.0
2023-07-08,59006,44.301918,-78.34622,,3.0,36.0,37.0,,37.0,2023-07-08,17.3,0.2,25.7,8.9,,,,1.0,16.799999999999997,,
2023-07-08,63203,48.379389,-89.290167,,4.0,21.0,23.0,,23.0,2023-07-08,16.200000000000003,0.1,22.7,9.65,,,34.0,2.0,13.049999999999999,1603.0,9.0
2023-07-08,71078,46.533194,-84.309917,,6.0,41.0,25.0,7.0,41.0,2023-07-08,,,,,,,,,,33.0,3.0
2023-07-08,75010,46.3225,-79.44945,,6.0,25.0,38.0,,38.0,2023-07-08,18.6,6.1,24.5,12.75,,,37.0,3.0,11.75,0.0,3.0
2023-07-08,77233,46.492002,-81.003099,,5.0,28.0,34.0,3.0,34.0,2023-07-08,,,,,,,,,,140.0,3.0
2023-07-09,12008,42.315778,-83.043667,2.0,7.0,44.0,29.0,0.0,44.0,2023-07-09,21.1,0.0,25.7,16.4,,,,1.0,9.3,1179.0,45.0
2023-07-09,12016,42.292889,-83.073139,,9.0,44.0,31.0,0.0,44.0,2023-07-09,21.1,0.0,25.7,16.4,,,,1.0,9.3,1339.0,46.0
2023-07-09,13001,42.403694,-82.208306,,5.0,40.0,43.0,,43.0,2023-07-09,,,,,,,,,,245.0,6.0
2023-07-09,14111,42.990263,-82.395341,,6.0,45.0,42.0,0.0,45.0,2023-07-09,17.549999999999997,0.1,21.35,13.75,,,32.5,2.0,7.600000000000001,1292.0,10.0
2023-07-09,15020,43.333084,-81.74289,,2.0,45.0,44.0,,45.0,2023-07-09,,,,,,,,,,426.0,3.0
2023-07-09,15026,42.974485,-81.200813,,4.0,39.0,51.0,,51.0,2023-07-09,19.15,0.0,24.15,14.1,,,,2.0,10.049999999999999,2087.0,6.0
2023-07-09,16015,42.672127,-81.162948,,3.0,38.0,54.0,,54.0,2023-07-09,,,,,,,,,,,
2023-07-09,18007,44.314472,-81.549722,,,43.0,29.0,,43.0,2023-07-09,,,,,,,,,,,
2023-07-09,21005,43.138611,-80.292639,,4.0,43.0,47.0,,47.0,2023-07-09,19.6,0.0,24.7,14.4,,,,1.0,10.299999999999999,0.0,14.0
2023-07-09,26060,43.443833,-80.503806,,2.0,38.0,41.0,,41.0,2023-07-09,,,,,,,,,,3142.0,5.0
2023-07-09,27067,43.160056,-79.23475,,8.0,42.0,41.0,,42.0,2023-07-09,22.0,,25.2,18.7,,,,2.0,6.5,10422.0,28.0
2023-07-09,28028,43.551611,-80.264167,,0.0,38.0,34.0,,38.0,2023-07-09,18.6,0.0,23.6,13.5,,,,1.0,10.100000000000001,1695.0,9.0
2023-07-09,29000,43.25778,-79.861664,,11.0,46.0,56.0,52.0,56.0,2023-07-09,20.1,8.5,24.35,15.85,,,37.0,2.0,8.500000000000002,10458.0,21.0
2023-07-09,29118,43.257444,-79.90775,,9.0,45.0,44.0,,45.0,2023-07-09,20.1,8.5,24.35,15.85,,,37.0,2.0,8.500000000000002,2329.0,8.0
2023-07-09,29214,43.241324,-79.889328,,10.0,48.0,49.0,36.0,49.0,2023-07-09,20.066666666666666,4.25,24.599999999999998,15.5,0.0,,37.0,3.0,9.099999999999998,3488.0,12.0
2023-07-09,31129,43.645451,-79.3891,,13.0,47.0,27.0,,47.0,2023-07-09,20.85,0.1,25.0,16.7,,,,2.0,8.3,115234.0,299.0
2023-07-09,33003,43.747917,-79.274056,,6.0,38.0,38.0,,38.0,2023-07-09,,,,,,,,,,60685.0,120.0
2023-07-09,34021,43.78047,-79.467372,,5.0,39.0,30.0,0.0,39.0,2023-07-09,,,,,,,,,,44883.0,92.0
2023-07-09,35125,43.709444,-79.5435,2.0,8.0,38.0,39.0,0.0,39.0,2023-07-09,20.6,0.0,25.5,15.6,0.0,,33.0,1.0,9.9,60399.0,112.0
2023-07-09,44008,43.314603,-79.80277,,10.0,50.0,42.0,,50.0,2023-07-09,20.1,8.5,24.35,15.85,,,37.0,2.0,8.500000000000002,19332.0,30.0
2023-07-09,44017,43.486917,-79.702278,,8.0,61.0,51.0,,61.0,2023-07-09,,,,,,,,,,22131.0,27.0
2023-07-09,44029,43.52965,-79.862449,,5.0,45.0,41.0,0.0,45.0,2023-07-09,,,,,,,,,,5612.0,16.0
2023-07-09,45027,43.952248,-78.91252,,6.0,33.0,44.0,,44.0,2023-07-09,20.7,0.0,25.5,15.8,,,,1.0,9.7,4825.0,26.0
2023-07-09,46090,43.669911,-79.766589,,5.0,41.0,33.0,,41.0,2023-07-09,,,,,,,,,,18527.0,27.0
2023-07-09,46108,43.546174,-79.658797,,8.0,30.0,37.0,,37.0,2023-07-09,,,,,,,,,,33161.0,45.0
2023-07-09,47045,44.382338,-79.702446,,7.0,31.0,32.0,,32.0,2023-07-09,,,,,,,,2.0,,990.0,3.0
2023-07-09,48006,44.044306,-79.48325,,1.0,38.0,32.0,,38.0,2023-07-09,,,,,,,,,,1014.0,3.0
2023-07-09,49005,45.338261,-80.039269,,4.0,38.0,29.0,,38.0,2023-07-09,19.3,0.0,23.7,15.0,,,,1.0,8.7,154.0,3.0
2023-07-09,49010,45.224278,-78.932944,,,31.0,27.0,,31.0,2023-07-09,,,,,,,,,,,
2023-07-09,51001,45.434333,-75.676,,4.0,38.0,46.0,,46.0,2023-07-09,22.7,2.0,27.1,18.3,,,,1.0,8.8,6481.0,14.0
2023-07-09,52023,44.219953,-76.521143,,3.0,37.0,37.0,,37.0,2023-07-09,21.2,0.5,26.049999999999997,16.35,,,,3.0,9.699999999999996,2305.0,25.0
2023-07-09,54012,44.150528,-77.3955,,8.0,33.0,41.0,,41.0,2023-07-09,21.6,0.0,26.7,16.55,0.0,0.0,,2.0,10.149999999999999,0.0,5.0
2023-07-09,56051,45.017976,-74.735339,,7.0,36.0,44.0,,44.0,2023-07-09,,,,,,,,1.0,,286.0,3.0
2023-07-09,59006,44.301918,-78.34622,,1.0,36.0,32.0,,36.0,2023-07-09,20.0,0.0,25.3,14.6,,,,1.0,10.700000000000001,,
2023-07-09,63203,48.379389,-89.290167,,8.0,22.0,48.0,,48.0,2023-07-09,15.8,0.7,23.25,8.35,,,,2.0,14.9,1437.0,9.0
2023-07-09,71078,46.533194,-84.309917,,2.0,28.0,28.0,1.0,28.0,2023-07-09,,,,,,,,,,46.0,3.0
2023-07-09,75010,46.3225,-79.44945,,2.0,35.0,31.0,,35.0,2023-07-09,18.549999999999997,0.0,23.85,13.2,,,,3.0,10.650000000000002,0.0,3.0
2023-07-09,77233,46.492002,-81.003099,,7.0,39.0,38.0,26.0,39.0,2023-07-09,,,,,,,,,,115.0,3.0
2023-07-10,12008,42.315778,-83.043667,2.0,23.0,87.0,54.0,1.0,87.0,2023-07-10,21.9,0.0,28.9,14.9,,,33.0,1.0,13.999999999999998,792.0,45.0
2023-07-10,12016,42.292889,-83.073139,,24.0,90.0,57.0,4.0,90.0,2023-07-10,21.9,0.0,28.9,14.9,,,33.0,1.0,13.999999999999998,933.0,46.0
2023-07-10,13001,42.403694,-82.208306,,16.0,74.0,43.0,,74.0,2023-07-10,,,,,,,,,,194.0,6.0
2023-07-10,14111,42.990263,-82.395341,,22.0,77.0,54.0,17.0,77.0,2023-07-10,20.8,0.0,29.299999999999997,12.25,,,33.0,2.0,17.049999999999997,682.0,10.0
2023-07-10,15020,43.333084,-81.74289,,5.0,64.0,52.0,,64.0,2023-07-10,,,,,,,,,,349.0,3.0
2023-07-10,15026,42.974485,-81.200813,,6.0,58.0,44.0,,58.0,2023-07-10,19.85,0.0,27.45,12.15,,,,2.0,15.299999999999999,1893.0,6.0
2023-07-10,16015,42.672127,-81.162948,,4.0,84.0,37.0,,84.0,2023-07-10,,,,,,,,,,,
2023-07-10,18007,44.314472,-81.549722,,,64.0,46.0,,64.0,2023-07-10,,,,,,,,,,,
2023-07-10,21005,43.138611,-80.292639,,5.0,61.0,39.0,,61.0,2023-07-10,20.0,0.0,27.4,12.5,,,33.0,1.0,14.899999999999999,0.0,14.0
2023-07-10,26060,43.443833,-80.503806,,3.0,48.0,48.0,,48.0,2023-07-10,,,,,,,,,,3519.0,5.0
2023-07-10,27067,43.160056,-79.23475,,8.0,48.0,32.0,,48.0,2023-07-10,23.0,,28.7,17.3,,,36.0,2.0,11.399999999999999,7080.0,28.0
2023-07-10,28028,43.551611,-80.264167,,5.0,49.0,45.0,,49.0,2023-07-10,18.9,0.0,26.5,11.3,,,,1.0,15.2,2126.0,9.0
2023-07-10,29000,43.25778,-79.861664,,7.0,51.0,29.0,4.0,51.0,2023-07-10,22.049999999999997,0.0,28.4,15.7,,,,2.0,12.7,9368.0,21.0
2023-07-10,29118,43.257444,-79.90775,,10.0,50.0,39.0,,50.0,2023-07-10,22.049999999999997,0.0,28.4,15.7,,,,2.0,12.7,2517.0,8.0
2023-07-10,29214,43.241324,-79.889328,,7.0,58.0,42.0,16.0,58.0,2023-07-10,22.049999999999997,0.0,28.4,15.7,0.0,,35.0,3.0,12.7,3802.0,12.0
2023-07-10,31129,43.645451,-79.3891,,28.0,46.0,43.0,,46.0,2023-07-10,22.700000000000003,0.0,28.35,17.05,,,32.0,2.0,11.3,105254.0,299.0
2023-07-10,33003,43.747917,-79.274056,,20.0,43.0,46.0,,46.0,2023-07-10,,,,,,,,,,65857.0,120.0
2023-07-10,34021,43.78047,-79.467372,,23.0,46.0,42.0,0.0,46.0,2023-07-10,,,,,,,,,,52844.0,92.0
2023-07-10,35125,43.709444,-79.5435,2.0,24.0,41.0,52.0,0.0,52.0,2023-07-10,21.7,0.0,28.9,14.4,0.0,,36.0,1.0,14.499999999999998,70935.0,112.0
2023-07-10,44008,43.314603,-79.80277,,18.0,47.0,39.0,,47.0,2023-07-10,22.049999999999997,0.0,28.4,15.7,,,,2.0,12.7,16661.0,30.0
2023-07-10,44017,43.486917,-79.702278,,8.0,54.0,47.0,,54.0,2023-07-10,,,,,,,,,,19851.0,27.0
2023-07-10,44029,43.52965,-79.862449,,25.0,51.0,47.0,7.0,51.0,2023-07-10,,,,,,,,,,6264.0,16.0
2023-07-10,45027,43.952248,-78.91252,,6.0,45.0,37.0,,45.0,2023-07-10,22.0,0.0,26.9,17.0,,,37.0,1.0,9.899999999999999,5418.0,26.0
2023-07-10,46090,43.669911,-79.766589,,6.0,48.0,40.0,,48.0,2023-07-10,,,,,,,,,,22136.0,27.0
2023-07-10,46108,43.546174,-79.658797,,13.0,49.0,40.0,,49.0,2023-07-10,,,,,,,,,,30976.0,45.0
2023-07-10,47045,44.382338,-79.702446,,8.0,39.0,51.0,,51.0,2023-07-10,19.8,0.2,30.0,11.5,0.2,,,2.0,18.5,1029.0,3.0
2023-07-10,48006,44.044306,-79.48325,,4.0,44.0,46.0,,46.0,2023-07-10,,,,,,,,,,1235.0,3.0
2023-07-10,49005,45.338261,-80.039269,,10.0,48.0,39.0,,48.0,2023-07-10,20.6,0.0,26.9,14.4,,,,1.0,12.499999999999998,120.0,3.0
2023-07-10,49010,45.224278,-78.932944,,,40.0,37.0,,40.0,2023-07-10,,,,,,,,,,,
2023-07-10,51001,45.434333,-75.676,,8.0,31.0,43.0,,43.0,2023-07-10,22.9,0.0,27.5,18.4,,,,1.0,9.100000000000001,5926.0,14.0
2023-07-10,52023,44.219953,-76.521143,,2.0,44.0,39.0,,44.0,2023-07-10,21.9,0.0,24.85,18.9,,,,3.0,5.950000000000003,2537.0,25.0
2023-07-10,54012,44.150528,-77.3955,,6.0,50.0,44.0,,50.0,2023-07-10,22.85,0.0,28.35,17.4,0.0,0.0,,2.0,10.950000000000003,0.0,5.0
2023-07-10,56051,45.017976,-74.735339,,5.0,31.0,31.0,,31.0,2023-07-10,21.8,21.0,24.0,19.5,21.0,,,1.0,4.5,352.0,3.0
2023-07-10,59006,44.301918,-78.34622,,6.0,47.0,38.0,,47.0,2023-07-10,21.8,0.0,28.2,15.3,,,,1.0,12.899999999999999,,
2023-07-10,63203,48.379389,-89.290167,,4.0,25.0,42.0,,42.0,2023-07-10,16.4,0.0,23.0,9.8,,,42.0,2.0,13.2,1765.0,9.0
2023-07-10,71078,46.533194,-84.309917,,3.0,39.0,50.0,0.0,50.0,2023-07-10,,,,,,,,,,59.0,3.0
2023-07-10,75010,46.3225,-79.44945,,7.0,47.0,48.0,,48.0,2023-07-10,18.299999999999997,0.0,26.049999999999997,10.5,,,37.0,3.0,15.549999999999997,0.0,3.0
2023-07-10,77233,46.492002,-81.003099,,8.0,43.0,48.0,0.0,48.0,2023-07-10,,,,,,,,,,138.0,3.0
2023-07-11,12008,42.315778,-83.043667,2.0,15.0,51.0,54.0,4.0,54.0,2023-07-11,24.1,8.1,30.4,17.7,,,52.0,1.0,12.7,2163.0,45.0
2023-07-11,12016,42.292889,-83.073139,,14.0,50.0,55.0,13.0,55.0,2023-07-11,24.1,8.1,30.4,17.7,,,52.0,1.0,12.7,2482.0,46.0
2023-07-11,13001,42.403694,-82.208306,,9.0,67.0,46.0,,67.0,2023-07-11,,,,,,,,,,144.0,6.0
2023-07-11,14111,42.990263,-82.395341,,12.0,48.0,52.0,1.0,52.0,2023-07-11,23.700000000000003,7.05,29.9,17.5,,,44.0,2.0,12.399999999999999,2188.0,10.0
2023-07-11,15020,43.333084,-81.74289,,5.0,50.0,52.0,,52.0,2023-07-11,,,,,,,,,,326.0,3.0
2023-07-11,15026,42.974485,-81.200813,,8.0,49.0,51.0,,51.0,2023-07-11,21.25,8.8,27.75,14.7,,,31.0,2.0,13.05,3140.0,6.0
2023-07-11,16015,42.672127,-81.162948,,3.0,64.0,48.0,,64.0,2023-07-11,,,,,,,,,,,
2023-07-11,18007,44.314472,-81.549722,,,48.0,44.0,,48.0,2023-07-11,,,,,,,,,,,
2023-07-11,21005,43.138611,-80.292639,,6.0,51.0,51.0,,51.0,2023-07-11,21.8,0.0,27.7,15.9,,,42.0,1.0,11.799999999999999,0.0,14.0
2023-07-11,26060,43.443833,-80.503806,,7.0,48.0,51.0,,51.0,2023-07-11,,,,,,,,,,3604.0,5.0
2023-07-11,27067,43.160056,-79.23475,,4.0,50.0,42.0,,50.0,2023-07-11,24.0,,29.2,18.7,,,57.0,2.0,10.5,12751.0,28.0
2023-07-11,28028,43.551611,-80.264167,,5.0,54.0,52.0,,54.0,2023-07-11,20.4,4.0,27.4,13.3,,,32.0,1.0,14.099999999999998,2239.0,9.0
2023-07-11,29000,43.25778,-79.861664,,8.0,54.0,65.0,1.0,65.0,2023-07-11,23.35,0.0,28.9,17.9,,,37.5,2.0,11.0,10516.0,21.0
2023-07-11,29118,43.257444,-79.90775,,8.0,49.0,46.0,,49.0,2023-07-11,23.35,0.0,28.9,17.9,,,37.5,2.0,11.0,3081.0,8.0
2023-07-11,29214,43.241324,-79.889328,,4.0,54.0,49.0,0.0,54.0,2023-07-11,22.766666666666666,0.4,28.566666666666666,17.033333333333335,0.8,,41.333333333333336,3.0,11.533333333333331,4067.0,12.0
2023-07-11,31129,43.645451,-79.3891,,25.0,50.0,50.0,,50.0,2023-07-11,23.549999999999997,1.5,28.5,18.6,,,35.0,2.0,9.899999999999999,129479.0,299.0
2023-07-11,33003,43.747917,-79.274056,,18.0,44.0,53.0,,53.0,2023-07-11,,,,,,,,,,72737.0,120.0
2023-07-11,34021,43.78047,-79.467372,,32.0,58.0,52.0,0.0,58.0,2023-07-11,,,,,,,,,,52733.0,92.0
2023-07-11,35125,43.709444,-79.5435,2.0,27.0,49.0,54.0,0.0,54.0,2023-07-11,23.6,2.0,30.2,17.0,2.0,,47.0,1.0,13.2,70896.0,112.0
2023-07-11,44008,43.314603,-79.80277,,13.0,47.0,48.0,,48.0,2023-07-11,23.35,0.0,28.9,17.9,,,37.5,2.0,11.0,22815.0,30.0
2023-07-11,44017,43.486917,-79.702278,,7.0,58.0,54.0,,58.0,2023-07-11,,,,,,,,,,31527.0,27.0
2023-07-11,44029,43.52965,-79.862449,,13.0,64.0,53.0,0.0,64.0,2023-07-11,,,,,,,,,,5917.0,16.0
2023-07-11,45027,43.952248,-78.91252,,11.0,47.0,58.0,,58.0,2023-07-11,22.2,0.2,28.1,16.3,,,55.0,1.0,11.8,5067.0,26.0
2023-07-11,46090,43.669911,-79.766589,,4.0,61.0,48.0,,61.0,2023-07-11,,,,,,,,,,21928.0,27.0
2023-07-11,46108,43.546174,-79.658797,,8.0,54.0,46.0,,54.0,2023-07-11,,,,,,,,,,46036.0,45.0
2023-07-11,47045,44.382338,-79.702446,,12.0,39.0,51.0,,51.0,2023-07-11,22.75,21.5,29.5,16.0,21.5,0.0,,2.0,13.5,910.0,3.0
2023-07-11,48006,44.044306,-79.48325,,3.0,49.0,51.0,,51.0,2023-07-11,,,,,,,,,,1185.0,3.0
2023-07-11,49005,45.338261,-80.039269,,1.0,54.0,43.0,,54.0,2023-07-11,21.1,1.0,24.7,17.5,,,,1.0,7.199999999999999,89.0,3.0
2023-07-11,49010,45.224278,-78.932944,,,44.0,42.0,,44.0,2023-07-11,,,,,,,,,,,
2023-07-11,51001,45.434333,-75.676,,8.0,44.0,54.0,,54.0,2023-07-11,23.9,9.1,31.0,16.7,,,47.0,1.0,14.3,7924.0,14.0
2023-07-11,52023,44.219953,-76.521143,,2.0,80.0,43.0,,80.0,2023-07-11,23.3,0.0,28.799999999999997,17.75,,,47.5,3.0,11.049999999999997,2954.0,25.0
2023-07-11,54012,44.150528,-77.3955,,4.0,80.0,46.0,,80.0,2023-07-11,22.3,0.1,28.8,15.9,,,41.0,2.0,12.9,0.0,5.0
2023-07-11,56051,45.017976,-74.735339,,2.0,51.0,51.0,,51.0,2023-07-11,24.5,2.8,31.0,18.0,2.8,0.0,,1.0,13.0,343.0,3.0
2023-07-11,59006,44.301918,-78.34622,,5.0,71.0,52.0,,71.0,2023-07-11,21.2,15.7,29.2,13.1,,,42.0,1.0,16.1,,
2023-07-11,63203,48.379389,-89.290167,,14.0,27.0,21.0,,27.0,2023-07-11,14.75,0.0,21.0,8.5,,,39.0,2.0,12.5,1733.0,9.0
2023-07-11,71078,46.533194,-84.309917,,6.0,27.0,25.0,0.0,27.0,2023-07-11,,,,,,,,,,39.0,3.0
2023-07-11,75010,46.3225,-79.44945,,8.0,44.0,46.0,,46.0,2023-07-11,18.3,0.0,23.8,12.850000000000001,,,45.5,3.0,10.95,0.0,3.0
2023-07-11,77233,46.492002,-81.003099,,17.0,36.0,41.0,11.0,41.0,2023-07-11,,,,,,,,,,119.0,3.0
2023-07-12,12008,42.315778,-83.043667,1.0,11.0,31.0,31.0,0.0,31.0,2023-07-12,,,,,,,,1.0,,1632.0,45.0
2023-07-12,12016,42.292889,-83.073139,,14.0,32.0,33.0,0.0,33.0,2023-07-12,,,,,,,,1.0,,1859.0,46.0
2023-07-12,13001,42.403694,-82.208306,,3.0,33.0,28.0,,33.0,2023-07-12,,,,,,,,,,200.0,6.0
2023-07-12,14111,42.990263,-82.395341,,6.0,29.0,17.0,0.0,29.0,2023-07-12,17.9,42.75,21.0,14.8,,,45.5,2.0,6.199999999999999,1238.0,10.0
2023-07-12,15020,43.333084,-81.74289,,2.0,30.0,21.0,,30.0,2023-07-12,,,,,,,,,,386.0,3.0
2023-07-12,15026,42.974485,-81.200813,,4.0,37.0,32.0,,37.0,2023-07-12,18.9,,24.6,13.1,,,,2.0,11.500000000000002,2602.0,6.0
2023-07-12,16015,42.672127,-81.162948,,2.0,34.0,31.0,,34.0,2023-07-12,,,,,,,,,,,
2023-07-12,18007,44.314472,-81.549722,,,29.0,17.0,,29.0,2023-07-12,,,,,,,,,,,
2023-07-12,21005,43.138611,-80.292639,,3.0,39.0,34.0,,39.0,2023-07-12,19.4,8.6,25.5,13.2,,,,1.0,12.3,0.0,14.0
2023-07-12,26060,43.443833,-80.503806,,5.0,31.0,26.0,,31.0,2023-07-12,,,,,,,,,,3424.0,5.0
2023-07-12,27067,43.160056,-79.23475,,13.0,44.0,26.0,,44.0,2023-07-12,20.8,,25.6,16.0,,,,2.0,9.600000000000001,10583.0,28.0
2023-07-12,28028,43.551611,-80.264167,,4.0,35.0,25.0,,35.0,2023-07-12,17.2,4.4,23.5,11.0,,,,1.0,12.5,1990.0,9.0
2023-07-12,29000,43.25778,-79.861664,,17.0,39.0,34.0,67.0,67.0,2023-07-12,19.799999999999997,4.5,24.75,14.8,,,,2.0,9.95,10722.0,21.0
2023-07-12,29118,43.257444,-79.90775,,12.0,41.0,29.0,,41.0,2023-07-12,19.799999999999997,4.5,24.75,14.8,,,,2.0,9.95,3025.0,8.0
2023-07-12,29214,43.241324,-79.889328,,12.0,41.0,34.0,37.0,41.0,2023-07-12,19.633333333333333,6.15,24.96666666666667,14.233333333333334,7.8,,,3.0,10.733333333333334,4175.0,12.0
2023-07-12,31129,43.645451,-79.3891,,27.0,43.0,27.0,,43.0,2023-07-12,20.1,0.0,24.85,15.3,,,,2.0,9.55,131666.0,299.0
2023-07-12,33003,43.747917,-79.274056,,10.0,44.0,24.0,,44.0,2023-07-12,,,,,,,,,,73743.0,120.0
2023-07-12,34021,43.78047,-79.467372,,11.0,44.0,23.0,0.0,44.0,2023-07-12,,,,,,,,,,55161.0,92.0
2023-07-12,35125,43.709444,-79.5435,2.0,19.0,44.0,27.0,0.0,44.0,2023-07-12,19.3,0.2,26.0,12.5,0.2,,31.0,1.0,13.5,74942.0,112.0
2023-07-12,44008,43.314603,-79.80277,,14.0,48.0,24.0,,48.0,2023-07-12,19.799999999999997,4.5,24.75,14.8,,,,2.0,9.95,21039.0,30.0
2023-07-12,44017,43.486917,-79.702278,,8.0,46.0,26.0,,46.0,2023-07-12,,,,,,,,,,26487.0,27.0
2023-07-12,44029,43.52965,-79.862449,,9.0,42.0,24.0,4.0,42.0,2023-07-12,,,,,,,,,,6019.0,16.0
2023-07-12,45027,43.952248,-78.91252,,6.0,30.0,22.0,,30.0,2023-07-12,18.1,0.0,24.1,12.0,,,33.0,1.0,12.100000000000001,5527.0,26.0
2023-07-12,46090,43.669911,-79.766589,,13.0,40.0,22.0,,40.0,2023-07-12,,,,,,,,,,22278.0,27.0
2023-07-12,46108,43.546174,-79.658797,,8.0,42.0,19.0,,42.0,2023-07-12,,,,,,,,,,41031.0,45.0
2023-07-12,47045,44.382338,-79.702446,,8.0,21.0,22.0,,22.0,2023-07-12,19.4,34.5,27.25,11.5,34.5,0.0,,2.0,15.75,1016.0,3.0
2023-07-12,48006,44.044306,-79.48325,,6.0,36.0,22.0,,36.0,2023-07-12,,,,,,,,,,1514.0,3.0
2023-07-12,49005,45.338261,-80.039269,,6.0,21.0,19.0,,21.0,2023-07-12,18.0,0.0,23.0,13.1,,,,1.0,9.9,75.0,3.0
2023-07-12,49010,45.224278,-78.932944,,,21.0,18.0,,21.0,2023-07-12,,,,,,,,,,,
2023-07-12,51001,45.434333,-75.676,,5.0,27.0,42.0,,42.0,2023-07-12,20.6,0.0,25.9,15.4,,,,1.0,10.499999999999998,7075.0,14.0
2023-07-12,52023,44.219953,-76.521143,,3.0,36.0,18.0,,36.0,2023-07-12,20.1,0.0,23.799999999999997,16.4,,,31.5,3.0,7.399999999999999,2034.0,25.0
2023-07-12,54012,44.150528,-77.3955,,6.0,33.0,20.0,,33.0,2023-07-12,19.25,7.0,25.3,13.15,14.0,0.0,,2.0,12.15,0.0,5.0
2023-07-12,56051,45.017976,-74.735339,,3.0,33.0,30.0,,33.0,2023-07-12,22.5,3.5,26.5,18.5,3.5,0.0,,1.0,8.0,340.0,3.0
2023-07-12,59006,44.301918,-78.34622,,5.0,30.0,20.0,,30.0,2023-07-12,17.3,0.0,25.1,9.5,,,,1.0,15.600000000000001,,
2023-07-12,63203,48.379389,-89.290167,,8.0,22.0,41.0,,41.0,2023-07-12,14.7,0.0,23.35,6.0,,,,2.0,17.35,1897.0,9.0
2023-07-12,71078,46.533194,-84.309917,,6.0,31.0,25.0,6.0,31.0,2023-07-12,,,,,,,,,,45.0,3.0
2023-07-12,75010,46.3225,-79.44945,,8.0,25.0,19.0,,25.0,2023-07-12,17.3,0.0,22.4,12.2,,,,3.0,10.2,0.0,3.0
2023-07-12,77233,46.492002,-81.003099,,11.0,30.0,28.0,16.0,30.0,2023-07-12,,,,,,,,,,153.0,3.0
2023-07-13,12008,42.315778,-83.043667,2.0,24.0,46.0,31.0,1.0,46.0,2023-07-13,20.6,1.8,24.9,16.2,,,61.0,1.0,8.7,1559.0,45.0
2023-07-13,12016,42.292889,-83.073139,,24.0,46.0,32.0,4.0,46.0,2023-07-13,20.6,1.8,24.9,16.2,,,61.0,1.0,8.7,1791.0,46.0
2023-07-13,13001,42.403694,-82.208306,,10.0,47.0,27.0,,47.0,2023-07-13,,,,,,,,,,200.0,6.0
2023-07-13,14111,42.990263,-82.395341,,6.0,36.0,25.0,0.0,36.0,2023-07-13,19.9,23.4,23.9,15.9,,,78.5,2.0,7.999999999999998,923.0,10.0
2023-07-13,15020,43.333084,-81.74289,,1.0,36.0,22.0,,36.0,2023-07-13,,,,,,,,,,128.0,3.0
2023-07-13,15026,42.974485,-81.200813,,5.0,37.0,29.0,,37.0,2023-07-13,19.1,6.7,22.950000000000003,15.2,,,,2.0,7.7500000000000036,2174.0,6.0
2023-07-13,16015,42.672127,-81.162948,,1.0,46.0,29.0,,46.0,2023-07-13,,,,,,,,,,,
2023-07-13,18007,44.314472,-81.549722,,,33.0,20.0,,33.0,2023-07-13,,,,,,,,,,,
2023-07-13,21005,43.138611,-80.292639,,3.0,38.0,28.0,,38.0,2023-07-13,18.7,2.2,23.1,14.3,,,40.0,1.0,8.8,0.0,14.0
2023-07-13,26060,43.443833,-80.503806,,6.0,34.0,23.0,,34.0,2023-07-13,,,,,,,,,,1990.0,5.0
2023-07-13,27067,43.160056,-79.23475,,5.0,42.0,31.0,,42.0,2023-07-13,20.7,,26.1,15.3,,,52.0,2.0,10.8,9573.0,28.0
2023-07-13,28028,43.551611,-80.264167,,3.0,38.0,23.0,,38.0,2023-07-13,16.4,31.3,21.1,11.7,,,44.0,1.0,9.400000000000002,1771.0,9.0
2023-07-13,29000,43.25778,-79.861664,,15.0,38.0,55.0,23.0,55.0,2023-07-13,20.35,11.3,24.25,16.450000000000003,,,34.0,2.0,7.799999999999997,9781.0,21.0
2023-07-13,29118,43.257444,-79.90775,,20.0,36.0,36.0,,36.0,2023-07-13,20.35,11.3,24.25,16.450000000000003,,,34.0,2.0,7.799999999999997,2158.0,8.0
