ConditionName,Outcome,CountryName,Admin1ISO,Date,SourceName,CountValue
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",5.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",3.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",3.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",10.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",13.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",4.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",7.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",14.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",11.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",17.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",19.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",8.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-03-31,"United States Centers for Disease Control and Prevention, COVID-19 Response",10.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",13.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",8.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",11.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",11.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",14.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",6.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",22.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",13.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",9.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",11.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",11.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",15.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",5.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",8.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",8.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",7.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",9.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",5.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",5.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",8.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",6.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",4.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",6.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",4.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-04-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",9.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",3.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",3.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",5.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",4.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",4.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",3.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",3.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",4.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",0.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",2.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",1.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",13.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",5.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",3.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-05-31,"United States Centers for Disease Control and Prevention, COVID-19 Response",28.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",7.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",20.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",18.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",10.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",11.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",12.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",8.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",18.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",11.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",20.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",18.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",14.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",26.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",9.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",3.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",13.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",20.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",12.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",16.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",21.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",11.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",6.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",16.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",14.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",24.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",18.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",19.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",29.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",21.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-06-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",36.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",38.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",38.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",45.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",49.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",27.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",27.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",18.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",40.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",47.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",50.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",63.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",92.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",59.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",43.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",51.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",63.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",42.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",62.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",83.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",73.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",90.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",94.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",64.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",57.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",88.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",185.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",94.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",109.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",68.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",84.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-07-31,"United States Centers for Disease Control and Prevention, COVID-19 Response",106.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",145.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",136.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",59.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",60.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",55.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",40.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",55.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",79.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",98.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",68.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",49.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",61.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",81.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",100.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",84.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",102.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-17,"United States Centers for Disease Control and Prevention, COVID-19 Response",50.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-18,"United States Centers for Disease Control and Prevention, COVID-19 Response",66.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-19,"United States Centers for Disease Control and Prevention, COVID-19 Response",73.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-20,"United States Centers for Disease Control and Prevention, COVID-19 Response",83.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-21,"United States Centers for Disease Control and Prevention, COVID-19 Response",69.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-22,"United States Centers for Disease Control and Prevention, COVID-19 Response",88.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-23,"United States Centers for Disease Control and Prevention, COVID-19 Response",66.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-24,"United States Centers for Disease Control and Prevention, COVID-19 Response",72.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-25,"United States Centers for Disease Control and Prevention, COVID-19 Response",33.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-26,"United States Centers for Disease Control and Prevention, COVID-19 Response",52.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-27,"United States Centers for Disease Control and Prevention, COVID-19 Response",85.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-28,"United States Centers for Disease Control and Prevention, COVID-19 Response",116.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-29,"United States Centers for Disease Control and Prevention, COVID-19 Response",93.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-30,"United States Centers for Disease Control and Prevention, COVID-19 Response",43.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-08-31,"United States Centers for Disease Control and Prevention, COVID-19 Response",36.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-01,"United States Centers for Disease Control and Prevention, COVID-19 Response",35.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-02,"United States Centers for Disease Control and Prevention, COVID-19 Response",65.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-03,"United States Centers for Disease Control and Prevention, COVID-19 Response",86.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-04,"United States Centers for Disease Control and Prevention, COVID-19 Response",119.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-05,"United States Centers for Disease Control and Prevention, COVID-19 Response",87.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-06,"United States Centers for Disease Control and Prevention, COVID-19 Response",94.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-07,"United States Centers for Disease Control and Prevention, COVID-19 Response",34.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-08,"United States Centers for Disease Control and Prevention, COVID-19 Response",34.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-09,"United States Centers for Disease Control and Prevention, COVID-19 Response",65.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-10,"United States Centers for Disease Control and Prevention, COVID-19 Response",114.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-11,"United States Centers for Disease Control and Prevention, COVID-19 Response",89.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-12,"United States Centers for Disease Control and Prevention, COVID-19 Response",103.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-13,"United States Centers for Disease Control and Prevention, COVID-19 Response",62.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-14,"United States Centers for Disease Control and Prevention, COVID-19 Response",74.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-15,"United States Centers for Disease Control and Prevention, COVID-19 Response",43.0
COVID-19,Unspecified,UNITED STATES OF AMERICA,US-AK,2020-09-16,"United States Centers for Disease Control and Prevention, COVID-19 Response",50.0
