ConditionName,Outcome,CountryName,Date,SourceName,CountValue,source_file
COVID-19,Unspecified,UNITED KINGDOM,2020-08-04,World Health Organization COVID-19 Dashboard,564.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-05,World Health Organization COVID-19 Dashboard,1060.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-06,World Health Organization COVID-19 Dashboard,1065.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-07,World Health Organization COVID-19 Dashboard,1092.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-08,World Health Organization COVID-19 Dashboard,1105.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-09,World Health Organization COVID-19 Dashboard,973.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-10,World Health Organization COVID-19 Dashboard,710.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-11,World Health Organization COVID-19 Dashboard,627.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-12,World Health Organization COVID-19 Dashboard,1499.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-13,World Health Organization COVID-19 Dashboard,1378.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-14,World Health Organization COVID-19 Dashboard,1242.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-15,World Health Organization COVID-19 Dashboard,1156.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-16,World Health Organization COVID-19 Dashboard,1185.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-17,World Health Organization COVID-19 Dashboard,714.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-18,World Health Organization COVID-19 Dashboard,602.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-19,World Health Organization COVID-19 Dashboard,1298.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-20,World Health Organization COVID-19 Dashboard,1116.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-21,World Health Organization COVID-19 Dashboard,1282.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-22,World Health Organization COVID-19 Dashboard,1498.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-23,World Health Organization COVID-19 Dashboard,1218.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-24,World Health Organization COVID-19 Dashboard,842.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-25,World Health Organization COVID-19 Dashboard,831.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-26,World Health Organization COVID-19 Dashboard,1301.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-27,World Health Organization COVID-19 Dashboard,1270.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-28,World Health Organization COVID-19 Dashboard,1388.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-29,World Health Organization COVID-19 Dashboard,1591.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-30,World Health Organization COVID-19 Dashboard,1632.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-08-31,World Health Organization COVID-19 Dashboard,1230.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-01,World Health Organization COVID-19 Dashboard,1171.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-02,World Health Organization COVID-19 Dashboard,1513.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-03,World Health Organization COVID-19 Dashboard,2288.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-04,World Health Organization COVID-19 Dashboard,3077.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-05,World Health Organization COVID-19 Dashboard,3152.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-06,World Health Organization COVID-19 Dashboard,3092.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-07,World Health Organization COVID-19 Dashboard,2551.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-08,World Health Organization COVID-19 Dashboard,2465.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-09,World Health Organization COVID-19 Dashboard,3931.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-10,World Health Organization COVID-19 Dashboard,3370.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-11,World Health Organization COVID-19 Dashboard,3365.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-12,World Health Organization COVID-19 Dashboard,3628.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-13,World Health Organization COVID-19 Dashboard,3324.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-14,World Health Organization COVID-19 Dashboard,2670.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-15,World Health Organization COVID-19 Dashboard,2154.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-16,World Health Organization COVID-19 Dashboard,3428.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-17,World Health Organization COVID-19 Dashboard,3551.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-18,World Health Organization COVID-19 Dashboard,4399.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-19,World Health Organization COVID-19 Dashboard,4676.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-20,World Health Organization COVID-19 Dashboard,4973.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-21,World Health Organization COVID-19 Dashboard,4889.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-22,World Health Organization COVID-19 Dashboard,5340.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-23,World Health Organization COVID-19 Dashboard,5627.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-24,World Health Organization COVID-19 Dashboard,6441.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-25,World Health Organization COVID-19 Dashboard,7096.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-26,World Health Organization COVID-19 Dashboard,7682.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-27,World Health Organization COVID-19 Dashboard,7318.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-28,World Health Organization COVID-19 Dashboard,6809.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-29,World Health Organization COVID-19 Dashboard,7023.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-09-30,World Health Organization COVID-19 Dashboard,9983.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-01,World Health Organization COVID-19 Dashboard,10368.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-02,World Health Organization COVID-19 Dashboard,12717.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-03,World Health Organization COVID-19 Dashboard,13358.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-04,World Health Organization COVID-19 Dashboard,13854.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-05,World Health Organization COVID-19 Dashboard,11667.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-06,World Health Organization COVID-19 Dashboard,11954.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-07,World Health Organization COVID-19 Dashboard,16755.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-08,World Health Organization COVID-19 Dashboard,17250.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-09,World Health Organization COVID-19 Dashboard,18576.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-10,World Health Organization COVID-19 Dashboard,18427.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-11,World Health Organization COVID-19 Dashboard,15903.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-12,World Health Organization COVID-19 Dashboard,12652.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-13,World Health Organization COVID-19 Dashboard,12213.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-14,World Health Organization COVID-19 Dashboard,19710.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-15,World Health Organization COVID-19 Dashboard,19135.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-16,World Health Organization COVID-19 Dashboard,19934.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-17,World Health Organization COVID-19 Dashboard,18639.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-18,World Health Organization COVID-19 Dashboard,17938.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-19,World Health Organization COVID-19 Dashboard,14888.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-20,World Health Organization COVID-19 Dashboard,14331.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-21,World Health Organization COVID-19 Dashboard,25926.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-22,World Health Organization COVID-19 Dashboard,25680.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-23,World Health Organization COVID-19 Dashboard,25785.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-24,World Health Organization COVID-19 Dashboard,23497.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-25,World Health Organization COVID-19 Dashboard,21714.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-26,World Health Organization COVID-19 Dashboard,16464.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-27,World Health Organization COVID-19 Dashboard,15905.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-28,World Health Organization COVID-19 Dashboard,26807.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-29,World Health Organization COVID-19 Dashboard,24360.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-30,World Health Organization COVID-19 Dashboard,23907.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-10-31,World Health Organization COVID-19 Dashboard,23649.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-01,World Health Organization COVID-19 Dashboard,22896.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-02,World Health Organization COVID-19 Dashboard,16702.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-03,World Health Organization COVID-19 Dashboard,16001.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-04,World Health Organization COVID-19 Dashboard,32003.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-05,World Health Organization COVID-19 Dashboard,25989.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-06,World Health Organization COVID-19 Dashboard,24055.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-07,World Health Organization COVID-19 Dashboard,24101.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-08,World Health Organization COVID-19 Dashboard,23715.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-09,World Health Organization COVID-19 Dashboard,18783.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-10,World Health Organization COVID-19 Dashboard,20252.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-11,World Health Organization COVID-19 Dashboard,31558.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-12,World Health Organization COVID-19 Dashboard,27829.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-13,World Health Organization COVID-19 Dashboard,27792.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-14,World Health Organization COVID-19 Dashboard,24876.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-15,World Health Organization COVID-19 Dashboard,24438.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-16,World Health Organization COVID-19 Dashboard,18258.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-17,World Health Organization COVID-19 Dashboard,16258.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-18,World Health Organization COVID-19 Dashboard,27007.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-19,World Health Organization COVID-19 Dashboard,23531.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-20,World Health Organization COVID-19 Dashboard,21118.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-21,World Health Organization COVID-19 Dashboard,18074.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-22,World Health Organization COVID-19 Dashboard,17134.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-23,World Health Organization COVID-19 Dashboard,12556.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-24,World Health Organization COVID-19 Dashboard,11913.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-25,World Health Organization COVID-19 Dashboard,19083.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-26,World Health Organization COVID-19 Dashboard,16704.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-27,World Health Organization COVID-19 Dashboard,16858.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-28,World Health Organization COVID-19 Dashboard,14817.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-29,World Health Organization COVID-19 Dashboard,14597.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-11-30,World Health Organization COVID-19 Dashboard,11105.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-01,World Health Organization COVID-19 Dashboard,10874.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-02,World Health Organization COVID-19 Dashboard,18265.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-03,World Health Organization COVID-19 Dashboard,16745.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-04,World Health Organization COVID-19 Dashboard,16748.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-05,World Health Organization COVID-19 Dashboard,15926.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-06,World Health Organization COVID-19 Dashboard,15866.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-07,World Health Organization COVID-19 Dashboard,12917.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-08,World Health Organization COVID-19 Dashboard,13765.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-09,World Health Organization COVID-19 Dashboard,21644.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-10,World Health Organization COVID-19 Dashboard,21097.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-11,World Health Organization COVID-19 Dashboard,21937.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-12,World Health Organization COVID-19 Dashboard,22927.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-13,World Health Organization COVID-19 Dashboard,24425.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-14,World Health Organization COVID-19 Dashboard,19592.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-15,World Health Organization COVID-19 Dashboard,22279.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-16,World Health Organization COVID-19 Dashboard,35221.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-17,World Health Organization COVID-19 Dashboard,34414.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-18,World Health Organization COVID-19 Dashboard,35438.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-19,World Health Organization COVID-19 Dashboard,34440.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-20,World Health Organization COVID-19 Dashboard,36418.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-21,World Health Organization COVID-19 Dashboard,25589.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-22,World Health Organization COVID-19 Dashboard,33064.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-23,World Health Organization COVID-19 Dashboard,48192.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-24,World Health Organization COVID-19 Dashboard,46476.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-25,World Health Organization COVID-19 Dashboard,42936.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-26,World Health Organization COVID-19 Dashboard,32391.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-27,World Health Organization COVID-19 Dashboard,14419.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-28,World Health Organization COVID-19 Dashboard,41109.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-29,World Health Organization COVID-19 Dashboard,48519.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-30,World Health Organization COVID-19 Dashboard,46407.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2020-12-31,World Health Organization COVID-19 Dashboard,83088.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2021-01-01,World Health Organization COVID-19 Dashboard,72161.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2021-01-02,World Health Organization COVID-19 Dashboard,53945.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2021-01-03,World Health Organization COVID-19 Dashboard,32482.0,AllNationalFiltered.csv
COVID-19,Unspecified,UNITED KINGDOM,2021-01-04,World Health Organization COVID-19 Dashboard,61654.0,AllNationalFiltered.csv
